payment_id,invoice_id,payment_date,amount,payment_method
12837,388,2025-02-07,2653.34,Cash
12838,223,2025-04-29,4708.59,Other
12839,140,2024-11-13,2959.63,Insurance
12840,134,2024-03-28,657.18,Credit Card
12841,188,2025-11-06,4389.14,Other
12842,323,2025-10-12,4011.76,Credit Card
12843,450,2025-11-03,2442.09,Cash
12844,12,2025-10-22,1931.76,Other
12845,401,2024-06-02,478.30,Credit Card
12846,311,2024-02-29,802.42,Bank Transfer
12847,163,2024-02-01,2226.25,Credit Card
12848,150,2025-06-28,2048.65,Bank Transfer
12849,295,2026-02-23,3424.26,Other
12850,55,2024-12-21,2954.50,Bank Transfer
12851,51,2025-10-14,4257.73,Insurance
12852,139,2024-09-08,1462.81,Credit Card
12853,41,2025-09-19,2487.39,Cash
12854,451,2024-06-22,138.46,Credit Card
12855,459,2024-10-01,2609.32,Credit Card
12856,87,2024-08-16,1563.58,Other
12857,217,2024-07-18,1361.82,Cash
12858,188,2026-03-05,4638.48,Credit Card
12859,52,2024-08-02,2811.41,Insurance
12860,246,2025-10-14,1594.99,Insurance
12861,440,2024-04-26,1306.22,Other
12862,181,2026-02-01,3110.47,Insurance
12863,35,2024-09-07,4986.65,Bank Transfer
12864,171,2025-02-06,2629.67,Bank Transfer
12865,284,2025-01-22,488.95,Credit Card
12866,474,2024-10-12,4250.80,Bank Transfer
12867,399,2024-08-12,3976.65,Other
12868,262,2025-09-28,3873.98,Credit Card
12869,356,2024-02-12,3275.24,Bank Transfer
12870,147,2025-08-01,3730.56,Cash
12871,421,2026-01-10,2635.62,Other
12872,413,2024-11-22,4185.74,Cash
12873,433,2024-05-25,1106.71,Other
12874,348,2025-10-02,4092.53,Insurance
12875,233,2024-08-12,4716.00,Insurance
12876,307,2025-01-29,183.65,Other
12877,214,2026-01-09,51.52,Insurance
12878,269,2024-02-03,1487.04,Other
12879,484,2024-02-06,1132.38,Credit Card
12880,378,2026-01-20,3427.21,Insurance
12881,101,2024-04-15,932.94,Bank Transfer
12882,488,2025-10-23,4998.78,Insurance
12883,225,2025-03-11,3005.21,Credit Card
12884,344,2025-02-20,4320.42,Cash
12885,475,2024-09-02,2903.90,Other
12886,285,2025-01-04,4285.91,Cash
12887,267,2024-11-29,1325.78,Bank Transfer
12888,22,2024-05-02,4332.58,Other
12889,89,2025-05-08,1001.53,Bank Transfer
12890,150,2024-06-01,482.97,Credit Card
12891,183,2025-06-11,2681.41,Cash
12892,208,2024-11-27,4466.71,Cash
12893,93,2025-11-19,4661.11,Bank Transfer
12894,137,2026-01-10,1863.52,Cash
12895,495,2025-08-19,2661.80,Bank Transfer
12896,265,2024-04-29,2783.97,Bank Transfer
12897,152,2025-07-03,293.99,Bank Transfer
12898,352,2024-01-12,282.75,Other
12899,266,2024-12-10,508.03,Insurance
12900,258,2025-01-17,125.61,Credit Card
12901,395,2025-08-08,1260.04,Bank Transfer
12902,64,2024-01-23,2293.22,Credit Card
12903,229,2026-03-16,791.33,Other
12904,426,2025-06-05,679.89,Bank Transfer
12905,229,2024-09-28,1977.67,Bank Transfer
12906,329,2024-10-11,3211.80,Other
12907,21,2025-03-17,1030.81,Bank Transfer
12908,430,2024-10-29,3727.22,Other
12909,21,2024-06-15,1229.43,Cash
12910,251,2024-01-24,943.53,Insurance
12911,494,2026-01-08,4771.15,Insurance
12912,22,2024-04-20,2539.69,Other
12913,390,2024-01-10,4158.32,Other
12914,437,2024-04-29,1490.03,Other
12915,7,2025-09-09,4541.78,Cash
12916,236,2025-10-06,2653.75,Bank Transfer
12917,383,2025-07-18,3474.14,Bank Transfer
12918,293,2024-10-26,1447.35,Cash
12919,61,2025-02-11,3770.02,Bank Transfer
12920,290,2026-02-25,2096.18,Other
12921,445,2024-10-14,3285.81,Other
12922,344,2025-04-25,4753.70,Cash
12923,307,2025-03-02,3606.27,Other
12924,195,2024-11-26,1334.91,Other
12925,28,2024-02-26,4229.23,Other
12926,13,2025-05-15,1249.08,Cash
12927,454,2024-04-04,1685.18,Credit Card
12928,142,2025-06-24,1456.00,Other
12929,401,2025-11-29,4868.60,Other
12930,34,2024-11-08,2829.61,Insurance
12931,269,2024-08-19,4133.52,Cash
12932,315,2024-01-04,2929.36,Insurance
12933,59,2025-04-06,216.22,Other
12934,13,2024-06-30,3655.66,Other
12935,20,2025-11-25,617.75,Credit Card
12936,433,2024-05-16,2411.31,Cash
12937,312,2024-04-27,481.83,Other
12938,411,2024-04-21,4271.28,Other
12939,284,2024-07-12,2343.32,Credit Card
12940,415,2024-12-23,4239.61,Insurance
12941,469,2025-12-16,2510.60,Other
12942,451,2024-10-28,3044.19,Bank Transfer
12943,479,2024-12-11,2064.59,Credit Card
12944,41,2026-01-15,3741.30,Insurance
12945,312,2024-02-23,2702.40,Bank Transfer
12946,454,2024-01-27,1032.81,Insurance
12947,164,2024-08-01,3403.19,Other
12948,194,2025-01-21,804.14,Bank Transfer
12949,157,2025-01-31,2256.19,Other
12950,183,2024-08-12,3862.65,Credit Card
12951,226,2025-05-24,2989.48,Other
12952,171,2025-04-29,1473.46,Bank Transfer
12953,230,2025-08-19,994.41,Insurance
12954,198,2024-01-06,4003.83,Other
12955,278,2025-01-17,1869.62,Credit Card
12956,302,2026-02-19,3495.10,Other
12957,11,2024-02-11,678.46,Bank Transfer
12958,413,2025-02-07,371.17,Cash
12959,75,2024-05-10,4146.95,Other
12960,4,2024-09-17,4281.77,Other
12961,459,2024-09-26,4193.15,Bank Transfer
12962,379,2024-04-26,616.70,Bank Transfer
12963,187,2025-08-19,2001.98,Insurance
12964,494,2026-02-01,4011.57,Other
12965,245,2025-07-01,1329.81,Other
12966,478,2025-01-05,1974.67,Other
12967,264,2025-02-19,3630.89,Credit Card
12968,371,2024-04-19,1967.00,Credit Card
12969,300,2024-05-19,2131.56,Insurance
12970,399,2024-07-08,3819.49,Bank Transfer
12971,492,2024-09-19,1325.84,Credit Card
12972,261,2024-02-24,2237.42,Bank Transfer
12973,134,2024-07-04,463.56,Other
12974,171,2024-02-15,4892.54,Insurance
12975,310,2024-09-22,4113.54,Insurance
12976,344,2025-02-22,1444.09,Cash
12977,177,2024-02-25,3502.73,Insurance
12978,317,2025-11-21,1680.62,Other
12979,166,2024-07-19,765.32,Insurance
12980,67,2024-12-23,3910.60,Other
12981,241,2026-01-04,509.21,Other
12982,353,2024-10-23,1328.73,Bank Transfer
12983,85,2025-10-27,3184.67,Other
12984,285,2025-05-09,2892.32,Insurance
12985,122,2024-12-05,2448.29,Bank Transfer
12986,197,2024-03-06,552.74,Credit Card
12987,272,2024-09-23,1599.18,Cash
12988,364,2024-07-12,4445.36,Cash
12989,494,2026-02-05,709.12,Other
12990,400,2025-08-12,189.52,Cash
12991,105,2026-02-01,3765.51,Insurance
12992,69,2024-01-27,4758.58,Bank Transfer
12993,213,2024-06-09,1769.98,Cash
12994,439,2024-12-25,2514.43,Bank Transfer
12995,325,2024-05-25,620.03,Other
12996,246,2024-09-21,4164.01,Cash
12997,25,2025-03-08,3329.87,Insurance
12998,143,2025-02-03,2364.02,Credit Card
12999,225,2025-02-09,223.38,Insurance
13000,200,2026-02-27,3851.15,Insurance
13001,360,2025-09-21,1499.73,Cash
13002,355,2024-05-16,803.63,Credit Card
13003,334,2024-12-19,3937.03,Other
13004,189,2024-05-08,3146.04,Other
13005,141,2024-05-06,1912.79,Bank Transfer
13006,289,2025-04-04,2898.46,Bank Transfer
13007,246,2025-10-11,1319.54,Cash
13008,286,2024-03-03,2444.42,Other
13009,482,2024-04-27,4707.91,Cash
13010,355,2026-02-06,390.64,Cash
13011,120,2024-11-30,1974.04,Cash
13012,135,2025-09-05,4351.37,Bank Transfer
13013,374,2025-09-08,877.25,Insurance
13014,61,2024-05-04,4486.47,Insurance
13015,236,2025-05-12,3935.18,Insurance
13016,473,2025-04-23,1082.10,Credit Card
13017,328,2024-08-07,1375.45,Cash
13018,53,2025-05-08,3978.46,Cash
13019,75,2025-04-23,714.97,Credit Card
13020,171,2026-01-19,1783.73,Insurance
13021,125,2024-06-07,3893.75,Other
13022,387,2025-02-10,2767.47,Insurance
13023,34,2025-04-28,3286.00,Bank Transfer
13024,390,2024-02-28,960.66,Bank Transfer
13025,259,2024-07-17,3019.71,Cash
13026,73,2024-02-08,4154.66,Cash
13027,347,2024-12-11,1729.98,Other
13028,265,2025-08-21,3733.34,Other
13029,108,2025-04-09,3679.31,Insurance
13030,441,2024-12-29,4938.09,Credit Card
13031,479,2024-07-16,4326.72,Bank Transfer
13032,194,2024-12-31,4524.74,Bank Transfer
13033,42,2026-01-21,1614.28,Cash
13034,290,2024-05-25,2502.96,Bank Transfer
13035,400,2025-12-11,1440.65,Cash
13036,216,2025-05-11,1812.95,Bank Transfer
13037,266,2026-02-08,2677.63,Credit Card
13038,141,2025-01-24,784.72,Bank Transfer
13039,355,2025-06-29,303.60,Cash
13040,299,2026-02-23,4360.68,Cash
13041,58,2026-02-22,2037.62,Other
13042,1,2024-07-05,3869.80,Cash
13043,91,2024-12-02,2945.67,Bank Transfer
13044,88,2025-01-03,296.95,Credit Card
13045,154,2024-10-28,715.81,Credit Card
13046,12,2024-10-06,2495.77,Bank Transfer
13047,440,2025-07-04,2845.28,Cash
13048,261,2024-02-15,1319.01,Other
13049,156,2026-02-02,2306.48,Bank Transfer
13050,103,2024-10-31,1209.81,Credit Card
13051,28,2025-01-20,1997.49,Insurance
13052,21,2024-10-10,1728.05,Credit Card
13053,386,2024-08-24,2125.13,Other
13054,69,2024-08-11,4543.40,Credit Card
13055,392,2024-06-17,231.40,Bank Transfer
13056,6,2024-07-06,1795.36,Other
13057,32,2024-06-03,4918.30,Other
13058,135,2025-03-14,3754.97,Other
13059,496,2024-07-18,4493.25,Bank Transfer
13060,119,2025-05-01,4135.83,Other
13061,318,2024-11-13,4184.48,Other
13062,270,2025-03-08,2138.49,Cash
13063,310,2025-07-01,4826.62,Bank Transfer
13064,356,2025-06-19,4014.92,Insurance
13065,401,2024-10-12,3334.96,Insurance
13066,161,2025-08-05,3870.87,Bank Transfer
13067,83,2024-09-11,2636.02,Insurance
13068,366,2024-04-12,4378.57,Cash
13069,332,2024-06-08,4980.69,Insurance
13070,451,2024-01-06,632.32,Cash
13071,293,2024-05-21,3249.11,Credit Card
13072,386,2024-12-13,2252.89,Insurance
13073,337,2026-01-02,3682.31,Credit Card
13074,306,2024-08-25,4522.31,Bank Transfer
13075,391,2025-11-27,242.94,Other
13076,89,2024-06-10,2402.01,Cash
13077,474,2025-08-11,2172.96,Insurance
13078,430,2025-10-23,3629.20,Cash
13079,116,2024-05-02,111.41,Credit Card
13080,370,2025-05-21,633.24,Other
13081,18,2025-08-29,2667.13,Cash
13082,448,2024-11-17,4730.40,Credit Card
13083,337,2024-07-17,4704.48,Insurance
13084,172,2024-08-12,429.80,Other
13085,142,2025-04-02,3691.67,Bank Transfer
13086,126,2024-08-14,458.62,Credit Card
13087,42,2025-02-18,2198.78,Bank Transfer
13088,376,2024-10-19,4210.29,Cash
13089,327,2025-04-22,3384.11,Credit Card
13090,446,2024-03-18,2411.71,Insurance
13091,266,2026-01-13,1173.26,Cash
13092,177,2025-04-27,1810.10,Bank Transfer
13093,255,2025-01-11,4641.70,Other
13094,98,2025-01-24,4679.24,Other
13095,349,2024-05-17,2798.73,Other
13096,492,2025-02-10,4104.48,Other
13097,40,2024-01-09,4269.09,Credit Card
13098,5,2024-01-18,4612.42,Credit Card
13099,50,2025-07-26,4272.26,Insurance
13100,354,2024-12-18,1272.67,Bank Transfer
13101,437,2026-02-21,1176.67,Credit Card
13102,60,2025-06-13,585.17,Other
13103,485,2025-07-29,2071.42,Bank Transfer
13104,70,2025-09-24,4486.21,Credit Card
13105,90,2024-03-21,4130.70,Insurance
13106,150,2025-08-15,1178.53,Bank Transfer
13107,131,2025-08-10,1565.34,Cash
13108,314,2025-05-22,3725.98,Other
13109,241,2026-01-16,4685.81,Insurance
13110,341,2026-01-29,3467.99,Other
13111,270,2025-05-07,2887.69,Cash
13112,287,2025-04-02,4473.28,Other
13113,302,2025-09-26,3725.86,Bank Transfer
13114,138,2025-12-18,849.53,Insurance
13115,459,2024-05-09,3029.82,Cash
13116,238,2025-10-10,2371.20,Insurance
13117,229,2024-05-13,3952.99,Credit Card
13118,339,2024-02-05,3359.74,Other
13119,369,2025-03-15,2180.41,Bank Transfer
13120,55,2025-03-11,4805.84,Cash
13121,128,2024-04-24,1799.98,Other
13122,64,2024-12-03,4240.08,Credit Card
13123,54,2024-11-15,4717.92,Credit Card
13124,16,2024-12-30,3053.05,Cash
13125,198,2024-01-20,4447.49,Cash
13126,186,2025-11-29,183.38,Bank Transfer
13127,48,2026-02-20,2607.70,Credit Card
13128,262,2025-12-24,2033.16,Bank Transfer
13129,343,2026-02-19,138.47,Other
13130,56,2025-08-06,3783.47,Credit Card
13131,85,2025-11-02,753.34,Credit Card
13132,75,2025-07-22,3185.25,Cash
13133,6,2025-02-18,1608.98,Insurance
13134,154,2024-06-20,1404.39,Other
13135,36,2025-09-03,2292.53,Credit Card
13136,289,2025-02-12,554.82,Credit Card
13137,149,2024-06-19,3334.00,Credit Card
13138,331,2026-01-06,916.05,Cash
13139,205,2025-03-24,1224.10,Insurance
13140,393,2025-02-24,266.31,Credit Card
13141,267,2026-02-24,4197.37,Bank Transfer
13142,131,2024-11-20,873.05,Bank Transfer
13143,315,2025-10-31,133.60,Bank Transfer
13144,441,2024-10-26,3612.25,Cash
13145,113,2024-06-13,1058.86,Cash
13146,183,2024-09-04,1870.88,Insurance
13147,305,2024-12-13,1189.35,Bank Transfer
13148,375,2024-12-11,3282.93,Bank Transfer
13149,310,2024-05-09,2757.24,Cash
13150,369,2024-11-25,3494.34,Cash
13151,400,2024-11-22,4861.74,Insurance
13152,416,2024-09-03,1938.62,Bank Transfer
13153,98,2024-03-31,2882.13,Credit Card
13154,206,2025-01-22,1730.48,Cash
13155,123,2024-11-22,4267.38,Insurance
13156,45,2024-05-25,2598.41,Bank Transfer
13157,323,2024-11-08,4188.73,Other
13158,362,2024-04-12,4703.23,Credit Card
13159,449,2024-05-17,826.19,Bank Transfer
13160,217,2026-02-17,3503.73,Cash
13161,26,2024-04-14,342.12,Bank Transfer
13162,350,2024-12-15,1566.58,Other
13163,488,2024-08-31,2168.58,Bank Transfer
13164,442,2024-08-15,2335.23,Other
13165,391,2024-05-24,3380.43,Credit Card
13166,111,2024-05-29,4000.86,Other
13167,210,2025-12-17,4750.66,Other
13168,379,2025-05-30,3093.27,Cash
13169,259,2026-01-20,4742.67,Insurance
13170,102,2024-12-26,3845.84,Cash
13171,73,2024-09-26,2220.29,Bank Transfer
13172,375,2024-07-15,532.16,Credit Card
13173,132,2024-02-02,695.66,Cash
13174,147,2024-02-26,3120.59,Cash
13175,368,2024-10-15,3984.84,Credit Card
13176,48,2024-09-27,506.41,Insurance
13177,53,2024-01-24,3557.70,Other
13178,47,2026-03-19,4829.76,Bank Transfer
13179,146,2024-02-25,864.23,Credit Card
13180,396,2024-10-05,3956.40,Cash
13181,213,2024-09-14,909.54,Bank Transfer
13182,438,2025-12-05,4761.86,Other
13183,369,2025-03-12,1014.22,Credit Card
13184,11,2025-11-24,357.86,Credit Card
13185,223,2025-06-09,1128.20,Insurance
13186,447,2024-02-27,197.49,Credit Card
13187,493,2024-10-02,2849.00,Credit Card
13188,275,2025-11-03,614.05,Cash
13189,483,2024-09-06,4463.09,Insurance
13190,45,2024-03-28,4148.77,Bank Transfer
13191,458,2024-02-10,4315.63,Insurance
13192,159,2025-03-30,4125.62,Insurance
13193,381,2025-11-22,2008.26,Credit Card
13194,313,2025-03-02,406.97,Cash
13195,246,2025-02-09,3823.47,Bank Transfer
13196,233,2024-08-19,1490.66,Credit Card
13197,220,2024-04-13,4010.50,Other
13198,134,2024-02-06,2036.35,Bank Transfer
13199,375,2026-03-08,4947.29,Other
13200,330,2026-02-03,1618.19,Bank Transfer
13201,223,2026-02-26,4264.59,Cash
13202,263,2024-04-12,4853.18,Cash
13203,259,2024-10-23,2036.57,Bank Transfer
13204,4,2024-07-28,4640.99,Cash
13205,385,2025-04-07,2463.02,Credit Card
13206,208,2026-01-26,499.53,Insurance
13207,427,2025-07-13,1376.84,Credit Card
13208,348,2024-09-06,598.93,Bank Transfer
13209,469,2025-03-29,2051.53,Bank Transfer
13210,390,2025-02-17,1172.39,Other
13211,279,2024-08-23,1491.22,Insurance
13212,336,2024-08-01,3437.16,Cash
13213,269,2025-07-19,1516.41,Bank Transfer
13214,433,2025-12-07,4873.79,Cash
13215,356,2024-06-14,1860.85,Credit Card
13216,288,2024-10-01,1146.40,Credit Card
13217,398,2025-08-01,1887.67,Credit Card
13218,62,2024-08-20,4087.71,Cash
13219,482,2024-09-02,1898.36,Other
13220,484,2024-11-14,2279.90,Credit Card
13221,295,2024-01-20,98.36,Insurance
13222,229,2024-07-08,2587.75,Credit Card
13223,167,2024-06-22,4210.44,Bank Transfer
13224,94,2024-07-30,1235.79,Cash
13225,333,2024-03-29,1078.05,Insurance
13226,459,2025-05-09,1089.75,Credit Card
13227,62,2025-03-25,2201.42,Other
13228,234,2025-08-01,4393.57,Cash
13229,444,2026-02-16,4808.28,Other
13230,316,2025-11-17,2800.85,Bank Transfer
13231,187,2024-06-18,4148.54,Credit Card
13232,16,2024-12-02,2887.08,Insurance
13233,394,2025-09-05,2662.37,Other
13234,492,2024-10-11,3366.88,Bank Transfer
13235,161,2024-11-07,851.36,Insurance
13236,371,2024-08-12,68.92,Other
13237,57,2025-02-24,4467.58,Cash
13238,260,2024-03-18,3205.71,Credit Card
13239,92,2025-06-19,632.69,Other
13240,167,2025-04-14,930.11,Insurance
13241,410,2025-03-15,3345.00,Other
13242,246,2026-03-07,4089.80,Other
13243,415,2025-04-20,2042.11,Cash
13244,175,2025-09-10,499.67,Credit Card
13245,331,2025-04-07,2853.34,Insurance
13246,442,2024-05-21,2527.56,Credit Card
13247,130,2025-03-15,1036.91,Other
13248,496,2025-11-11,1758.71,Other
13249,112,2024-05-28,404.68,Other
13250,285,2024-12-05,4779.88,Insurance
13251,166,2025-05-07,1972.74,Cash
13252,60,2025-05-24,2686.73,Other
13253,328,2024-06-24,2141.05,Other
13254,367,2026-03-08,3099.81,Bank Transfer
13255,43,2024-12-28,1761.08,Cash
13256,301,2025-02-05,1693.80,Insurance
13257,340,2026-02-16,2814.71,Insurance
13258,331,2025-09-16,601.62,Insurance
13259,459,2024-06-03,4342.92,Credit Card
13260,60,2024-09-13,3516.57,Bank Transfer
13261,63,2024-12-04,1269.86,Bank Transfer
13262,452,2025-06-15,543.87,Insurance
13263,23,2024-07-04,2171.37,Other
13264,499,2025-08-18,3720.04,Credit Card
13265,29,2024-01-18,4902.49,Bank Transfer
13266,282,2024-06-19,299.38,Credit Card
13267,444,2024-12-19,2280.31,Bank Transfer
13268,462,2024-03-07,2664.69,Bank Transfer
13269,477,2025-02-27,4390.00,Bank Transfer
13270,349,2025-10-14,274.98,Insurance
13271,379,2024-03-07,3569.04,Cash
13272,404,2025-01-17,3792.78,Cash
13273,422,2026-01-03,1314.88,Bank Transfer
13274,234,2024-05-14,433.39,Other
13275,229,2024-05-31,2542.97,Other
13276,134,2024-07-28,4128.27,Other
13277,240,2025-09-26,3856.15,Cash
13278,100,2025-01-18,1941.13,Cash
13279,36,2025-03-05,4249.28,Other
13280,257,2025-03-08,68.53,Insurance
13281,331,2025-06-17,4125.04,Bank Transfer
13282,385,2024-01-30,1172.19,Cash
13283,192,2026-01-01,3041.12,Bank Transfer
13284,459,2026-01-25,1255.51,Bank Transfer
13285,359,2024-01-13,2559.86,Bank Transfer
13286,268,2024-01-28,1352.37,Credit Card
13287,194,2025-04-07,748.25,Other
13288,213,2025-02-01,2824.85,Bank Transfer
13289,386,2025-08-29,4082.16,Insurance
13290,138,2025-01-20,3142.74,Bank Transfer
13291,316,2025-03-24,2111.04,Credit Card
13292,129,2025-02-26,3266.31,Other
13293,469,2024-10-07,341.04,Bank Transfer
13294,73,2025-02-22,744.88,Credit Card
13295,30,2024-10-22,109.90,Other
13296,157,2024-09-30,1240.65,Cash
13297,25,2024-01-29,4232.64,Cash
13298,403,2024-11-23,1180.72,Cash
13299,78,2024-02-28,4207.00,Bank Transfer
13300,18,2026-01-21,2763.15,Insurance
13301,103,2026-03-13,2271.60,Credit Card
13302,37,2024-12-10,2544.85,Other
13303,460,2024-01-23,4993.44,Bank Transfer
13304,43,2024-09-01,843.90,Credit Card
13305,61,2024-03-30,1260.58,Insurance
13306,54,2025-07-25,3429.68,Bank Transfer
13307,283,2025-11-07,1219.98,Other
13308,488,2025-01-24,3725.53,Insurance
13309,32,2024-04-18,809.38,Insurance
13310,255,2026-01-14,3148.46,Cash
13311,226,2025-09-08,1376.20,Bank Transfer
13312,396,2024-05-11,4464.91,Credit Card
13313,133,2025-07-01,2697.68,Cash
13314,158,2024-10-07,3423.39,Other
13315,95,2025-12-04,4543.18,Cash
13316,138,2024-01-20,453.20,Other
13317,7,2025-11-05,2481.98,Bank Transfer
13318,481,2025-09-02,2573.04,Cash
13319,327,2025-02-27,1784.94,Bank Transfer
13320,115,2024-09-15,3843.77,Other
13321,433,2024-12-23,3470.45,Insurance
13322,446,2024-11-30,404.47,Credit Card
13323,312,2025-03-23,303.13,Credit Card
13324,49,2024-08-18,685.58,Cash
13325,249,2025-10-06,112.67,Credit Card
13326,496,2024-06-23,1447.31,Credit Card
13327,453,2025-04-10,3475.81,Credit Card
13328,328,2024-05-11,4674.34,Bank Transfer
13329,206,2026-03-19,4758.85,Other
13330,392,2024-11-13,2661.40,Cash
13331,287,2024-10-27,2848.60,Insurance
13332,477,2025-09-29,4267.89,Bank Transfer
13333,3,2024-05-29,2690.80,Bank Transfer
13334,3,2024-04-14,1344.97,Other
13335,313,2025-04-12,2218.05,Credit Card
13336,180,2024-07-27,3442.21,Other
13337,218,2025-12-03,1931.71,Other
13338,213,2024-03-06,2245.75,Cash
13339,94,2025-04-29,4898.74,Insurance
13340,395,2024-12-23,3726.16,Cash
13341,488,2024-03-30,149.88,Credit Card
13342,398,2026-03-18,1320.71,Other
13343,110,2024-11-19,576.67,Insurance
13344,245,2026-02-10,75.65,Cash
13345,122,2025-11-26,2492.59,Bank Transfer
13346,475,2025-03-04,1873.62,Insurance
13347,342,2025-10-01,3572.19,Other
13348,473,2026-01-13,1405.98,Insurance
13349,357,2024-08-02,4627.99,Bank Transfer
13350,96,2026-02-02,908.94,Other
13351,232,2025-03-10,2032.45,Bank Transfer
13352,385,2025-01-03,4107.02,Cash
13353,240,2024-03-29,3020.92,Cash
13354,210,2024-10-13,1704.84,Cash
13355,21,2024-06-08,1425.95,Credit Card
13356,482,2025-08-20,1864.86,Insurance
13357,195,2025-06-02,4400.93,Bank Transfer
13358,38,2024-03-11,4991.14,Other
13359,156,2025-04-11,791.46,Other
13360,380,2024-10-23,4747.55,Insurance
13361,413,2025-05-09,3636.56,Cash
13362,469,2024-06-20,2195.15,Other
13363,175,2024-08-17,409.05,Cash
13364,453,2025-12-10,3856.60,Cash
13365,93,2024-08-26,4031.08,Insurance
13366,245,2024-08-06,2198.39,Bank Transfer
13367,44,2025-03-31,387.00,Insurance
13368,146,2024-10-10,1719.12,Credit Card
13369,125,2025-03-10,1325.19,Other
13370,309,2025-05-14,3646.29,Other
13371,185,2024-03-23,670.94,Insurance
13372,36,2025-12-31,4682.61,Bank Transfer
13373,178,2025-09-08,1616.76,Insurance
13374,306,2024-07-09,4562.21,Credit Card
13375,35,2025-06-17,4022.87,Cash
13376,454,2026-01-01,3755.55,Bank Transfer
13377,414,2024-06-28,4266.14,Insurance
13378,20,2024-07-15,1830.92,Other
13379,111,2025-04-28,3950.56,Credit Card
13380,125,2025-09-26,562.64,Bank Transfer
13381,334,2025-11-19,2659.28,Cash
13382,457,2025-03-17,387.24,Bank Transfer
13383,330,2024-01-18,1413.22,Bank Transfer
13384,158,2025-06-09,2422.80,Credit Card
13385,302,2024-02-10,4854.02,Cash
13386,378,2024-06-14,3703.26,Cash
13387,259,2025-12-08,3043.11,Bank Transfer
