item_id,invoice_id,service_name,cost
12271,420,Ultrasound,1040.82
12272,317,Consultation,1031.56
12273,203,X-Ray,1506.47
12274,30,X-Ray,517.50
12275,262,Medication Charge,1307.60
12276,425,Ultrasound,596.82
12277,411,Medication Charge,1906.99
12278,85,Hospital Stay,1864.16
12279,153,Consultation,748.74
12280,271,Ultrasound,1209.99
12281,91,MRI Scan,414.00
12282,53,ECG,808.31
12283,422,Consultation,1033.59
12284,33,Blood Test,1066.17
12285,24,Consultation,693.73
12286,159,Ultrasound,1262.70
12287,196,Ultrasound,51.35
12288,154,Medication Charge,1614.64
12289,109,CT Scan,834.60
12290,226,Hospital Stay,946.13
12291,377,Medication Charge,288.93
12292,380,MRI Scan,880.76
12293,96,X-Ray,275.80
12294,174,Blood Test,1970.78
12295,122,Medication Charge,1641.49
12296,208,ECG,1959.12
12297,283,Ultrasound,1434.81
12298,365,MRI Scan,1295.02
12299,463,Blood Test,132.69
12300,425,Hospital Stay,289.12
12301,267,Medication Charge,482.14
12302,111,ECG,305.49
12303,279,Ultrasound,1443.57
12304,339,Ultrasound,52.48
12305,418,Consultation,1055.47
12306,162,Blood Test,1544.52
12307,14,X-Ray,1192.94
12308,403,CT Scan,426.39
12309,266,Blood Test,256.56
12310,449,Blood Test,183.73
12311,439,Hospital Stay,1630.76
12312,439,CT Scan,234.62
12313,278,MRI Scan,1826.88
12314,287,Blood Test,800.30
12315,469,MRI Scan,1215.59
12316,312,Medication Charge,1552.91
12317,60,Consultation,1831.03
12318,321,ECG,120.55
12319,183,ECG,285.59
12320,49,Medication Charge,484.09
12321,476,Medication Charge,852.98
12322,225,MRI Scan,1028.25
12323,408,CT Scan,199.77
12324,4,Physical Examination,72.36
12325,160,Medication Charge,1898.45
12326,306,Consultation,1428.91
12327,385,Physical Examination,1818.99
12328,489,ECG,83.68
12329,471,MRI Scan,1220.32
12330,43,X-Ray,1927.54
12331,113,Consultation,1634.92
12332,39,Consultation,594.92
12333,181,X-Ray,1925.35
12334,22,Medication Charge,1749.49
12335,441,Hospital Stay,130.63
12336,27,Consultation,982.10
12337,347,MRI Scan,1874.49
12338,242,CT Scan,758.27
12339,285,ECG,801.45
12340,367,CT Scan,547.03
12341,4,Ultrasound,828.88
12342,35,X-Ray,1814.98
12343,404,X-Ray,1455.59
12344,333,Consultation,1837.86
12345,199,Medication Charge,1993.45
12346,190,MRI Scan,887.19
12347,252,MRI Scan,377.64
12348,61,Physical Examination,891.66
12349,426,MRI Scan,1106.98
12350,461,MRI Scan,1351.09
12351,68,Consultation,1755.86
12352,315,Medication Charge,1856.02
12353,101,Blood Test,405.11
12354,183,Medication Charge,1755.89
12355,261,CT Scan,1182.58
12356,469,X-Ray,166.16
12357,404,X-Ray,481.27
12358,405,Hospital Stay,1641.19
12359,175,Medication Charge,889.43
12360,337,Physical Examination,1417.17
12361,434,MRI Scan,1699.35
12362,452,Medication Charge,1422.59
12363,325,MRI Scan,1162.91
12364,208,Physical Examination,144.38
12365,148,ECG,110.14
12366,84,MRI Scan,176.95
12367,387,Blood Test,1692.97
12368,406,Ultrasound,61.48
12369,63,Ultrasound,1582.75
12370,398,MRI Scan,1885.78
12371,456,Physical Examination,1548.92
12372,130,Hospital Stay,1506.94
12373,414,Ultrasound,1687.68
12374,449,Physical Examination,1417.87
12375,355,Medication Charge,1024.15
12376,53,Hospital Stay,124.38
12377,397,Physical Examination,1689.52
12378,140,Ultrasound,1149.65
12379,135,Hospital Stay,1153.78
12380,181,Blood Test,1649.44
12381,6,Medication Charge,1376.20
12382,436,ECG,1665.84
12383,467,Physical Examination,117.73
12384,424,X-Ray,1400.01
12385,234,Hospital Stay,713.94
12386,222,Medication Charge,1137.13
12387,351,Medication Charge,1293.47
12388,469,ECG,1164.42
12389,21,CT Scan,552.89
12390,312,Hospital Stay,202.44
12391,74,Medication Charge,1332.95
12392,149,Medication Charge,750.22
12393,477,CT Scan,1820.02
12394,92,ECG,1703.55
12395,346,Physical Examination,610.93
12396,208,Ultrasound,1229.40
12397,450,Medication Charge,1622.52
12398,100,Blood Test,236.67
12399,481,Hospital Stay,1015.97
12400,269,Ultrasound,290.75
12401,151,Ultrasound,1785.77
12402,164,Medication Charge,1817.94
12403,69,Ultrasound,302.48
12404,413,CT Scan,1916.76
12405,44,MRI Scan,1529.18
12406,199,X-Ray,1549.02
12407,277,Ultrasound,899.00
12408,394,Consultation,651.46
12409,268,X-Ray,576.63
12410,482,Ultrasound,1758.45
12411,305,Ultrasound,992.08
12412,24,MRI Scan,821.88
12413,194,X-Ray,1686.41
12414,382,CT Scan,1651.96
12415,152,Blood Test,358.37
12416,460,ECG,1652.63
12417,255,X-Ray,452.25
12418,368,X-Ray,678.46
12419,141,X-Ray,1924.00
12420,175,X-Ray,716.06
12421,381,Ultrasound,1670.73
12422,1,Physical Examination,676.01
12423,429,Physical Examination,1683.49
12424,159,Medication Charge,811.43
12425,33,CT Scan,400.52
12426,186,Blood Test,711.98
12427,77,Blood Test,1270.58
12428,465,Consultation,694.39
12429,393,MRI Scan,417.41
12430,61,Physical Examination,580.78
12431,471,Ultrasound,82.48
12432,314,Medication Charge,498.37
12433,340,X-Ray,522.29
12434,65,MRI Scan,62.93
12435,44,X-Ray,1846.65
12436,297,Hospital Stay,1837.01
12437,456,Consultation,1464.80
12438,406,Hospital Stay,1822.11
12439,329,MRI Scan,598.02
12440,16,Physical Examination,1856.16
12441,249,Physical Examination,483.77
12442,356,Consultation,1377.78
12443,326,CT Scan,1758.10
12444,247,Medication Charge,1536.02
12445,78,Hospital Stay,138.01
12446,77,MRI Scan,1859.54
12447,219,Physical Examination,337.18
12448,48,Consultation,1009.57
12449,482,Medication Charge,1737.71
12450,462,Physical Examination,207.58
12451,56,Blood Test,1922.22
12452,412,Medication Charge,796.59
12453,442,Hospital Stay,367.12
12454,210,ECG,1987.09
12455,266,Medication Charge,1521.90
12456,223,Consultation,1374.60
12457,186,Physical Examination,973.27
12458,498,Hospital Stay,1563.79
12459,446,ECG,1740.34
12460,214,Consultation,1546.13
12461,154,Physical Examination,1069.22
12462,273,X-Ray,431.07
12463,388,CT Scan,1656.73
12464,77,ECG,656.09
12465,383,X-Ray,300.11
12466,165,Consultation,687.52
12467,35,CT Scan,1941.49
12468,348,Physical Examination,1526.59
12469,284,Blood Test,695.68
12470,128,Hospital Stay,706.00
12471,118,Physical Examination,1485.62
12472,96,Physical Examination,1926.26
12473,82,Blood Test,1974.67
12474,226,Ultrasound,971.99
12475,195,Ultrasound,1431.75
12476,273,X-Ray,1103.65
12477,497,CT Scan,633.49
12478,362,Physical Examination,921.15
12479,371,X-Ray,158.45
12480,242,ECG,454.83
12481,351,Consultation,1447.73
12482,200,Physical Examination,751.82
12483,98,MRI Scan,774.26
12484,385,X-Ray,822.46
12485,49,Blood Test,987.49
12486,152,MRI Scan,551.00
12487,489,Hospital Stay,478.74
12488,326,MRI Scan,79.69
12489,199,MRI Scan,590.86
12490,147,ECG,327.56
12491,404,Medication Charge,794.80
12492,157,ECG,1430.26
12493,160,Hospital Stay,1866.57
12494,110,MRI Scan,1210.56
12495,314,CT Scan,238.54
12496,63,ECG,492.22
12497,420,Consultation,1779.97
12498,403,Medication Charge,1869.03
12499,85,Medication Charge,892.67
12500,316,CT Scan,105.56
12501,13,Blood Test,1505.31
12502,406,Hospital Stay,491.26
12503,155,Medication Charge,1219.32
12504,187,Physical Examination,1416.98
12505,417,Physical Examination,1448.04
12506,321,MRI Scan,1480.64
12507,269,Physical Examination,230.02
12508,478,CT Scan,1047.88
12509,28,X-Ray,275.43
12510,294,Medication Charge,349.22
12511,311,Hospital Stay,473.83
12512,224,Consultation,1054.19
12513,252,Hospital Stay,1187.57
12514,24,Consultation,468.05
12515,83,X-Ray,413.12
12516,446,Medication Charge,676.91
12517,286,Blood Test,1862.29
12518,225,Blood Test,615.18
12519,106,MRI Scan,1962.09
12520,375,Physical Examination,475.77
12521,203,Physical Examination,953.48
12522,236,CT Scan,1459.96
12523,255,Hospital Stay,62.44
12524,10,Consultation,835.24
12525,211,ECG,834.32
12526,2,CT Scan,786.37
12527,368,X-Ray,366.01
12528,282,X-Ray,284.29
12529,496,X-Ray,1585.52
12530,331,Physical Examination,297.77
12531,298,Consultation,1724.50
12532,258,Ultrasound,1737.16
12533,276,X-Ray,987.48
12534,405,Hospital Stay,1536.99
12535,69,Ultrasound,559.78
12536,405,Consultation,1217.46
12537,102,Blood Test,1817.31
12538,370,ECG,1305.50
12539,430,Ultrasound,1161.34
12540,340,Blood Test,1805.26
12541,206,Ultrasound,113.30
12542,140,Physical Examination,737.01
12543,119,MRI Scan,404.32
12544,130,Hospital Stay,450.89
12545,175,Physical Examination,1632.18
12546,142,Medication Charge,1762.65
12547,288,MRI Scan,269.31
12548,267,Hospital Stay,1963.82
12549,409,Ultrasound,735.39
12550,79,Hospital Stay,403.57
12551,15,Ultrasound,1511.25
12552,240,Physical Examination,1380.31
12553,243,Blood Test,648.51
12554,364,Consultation,1589.10
12555,130,Physical Examination,234.95
12556,353,Ultrasound,1466.89
12557,297,ECG,1855.15
12558,378,Physical Examination,1622.66
12559,364,ECG,1166.80
12560,133,X-Ray,192.84
12561,127,CT Scan,1168.93
12562,102,MRI Scan,456.72
12563,437,Ultrasound,427.17
12564,353,Ultrasound,706.09
12565,255,X-Ray,1003.28
12566,237,Ultrasound,1063.35
12567,244,CT Scan,763.91
12568,108,ECG,1587.21
12569,218,MRI Scan,456.81
12570,398,Hospital Stay,224.13
12571,132,Medication Charge,192.30
12572,178,Consultation,1560.14
12573,285,Blood Test,1921.87
12574,335,Physical Examination,1608.92
12575,92,Ultrasound,1583.91
12576,438,X-Ray,424.38
12577,312,Medication Charge,75.32
12578,416,CT Scan,1706.57
12579,59,ECG,1738.48
12580,17,MRI Scan,196.24
12581,115,Medication Charge,257.21
12582,158,Physical Examination,1935.68
12583,158,Hospital Stay,407.69
12584,102,Ultrasound,1945.05
12585,256,Medication Charge,354.75
12586,39,Hospital Stay,1986.00
12587,310,Blood Test,219.71
12588,443,Physical Examination,1903.98
12589,50,Ultrasound,1565.81
12590,465,Hospital Stay,1659.76
12591,361,Medication Charge,86.17
12592,430,Medication Charge,1162.84
12593,46,ECG,1963.42
12594,247,Consultation,1084.12
12595,473,Blood Test,793.77
12596,314,Medication Charge,792.74
12597,342,Consultation,804.85
12598,93,Blood Test,1188.86
12599,202,MRI Scan,137.86
12600,93,Consultation,943.23
12601,222,Hospital Stay,486.26
12602,89,Blood Test,759.48
12603,409,Ultrasound,1156.85
12604,225,X-Ray,1796.82
12605,467,ECG,1259.88
12606,241,MRI Scan,1345.92
12607,386,ECG,755.73
12608,350,CT Scan,1255.22
12609,81,CT Scan,960.46
12610,61,MRI Scan,1378.52
12611,158,Medication Charge,236.96
12612,495,CT Scan,1368.06
12613,106,X-Ray,1473.81
12614,436,Ultrasound,58.97
12615,495,Medication Charge,876.82
12616,175,Ultrasound,1041.35
12617,353,Physical Examination,1741.59
12618,352,Physical Examination,869.20
12619,33,Blood Test,1859.40
12620,269,ECG,1363.42
12621,243,Consultation,1886.44
12622,257,Ultrasound,1973.30
12623,246,Medication Charge,622.02
12624,109,Consultation,1986.08
12625,211,Hospital Stay,579.51
12626,255,Blood Test,378.02
12627,103,X-Ray,1005.50
12628,430,CT Scan,1332.81
12629,454,ECG,1209.33
12630,414,Hospital Stay,1483.94
12631,266,CT Scan,1328.85
12632,199,Ultrasound,1257.09
12633,420,Medication Charge,1284.38
12634,498,CT Scan,1501.93
12635,179,ECG,1691.82
12636,415,Consultation,586.40
12637,227,Hospital Stay,1733.89
12638,332,Blood Test,1447.96
12639,67,Hospital Stay,95.86
12640,187,Consultation,913.23
12641,87,Medication Charge,1312.53
12642,287,Hospital Stay,1374.49
12643,383,Physical Examination,1241.73
12644,162,Consultation,1301.28
12645,133,ECG,1761.18
12646,122,CT Scan,1619.22
12647,179,Hospital Stay,1130.23
12648,483,Blood Test,1557.06
12649,247,Physical Examination,64.22
12650,118,Physical Examination,471.03
12651,374,Physical Examination,775.15
12652,207,Medication Charge,417.55
12653,370,Medication Charge,285.69
12654,209,Medication Charge,790.56
12655,500,Physical Examination,133.65
12656,471,Hospital Stay,1632.27
12657,15,CT Scan,481.75
12658,108,Blood Test,1936.80
12659,449,Hospital Stay,220.35
12660,1,Ultrasound,475.93
12661,416,Hospital Stay,1684.94
12662,161,MRI Scan,139.48
12663,378,X-Ray,844.84
12664,265,Consultation,1745.23
12665,232,Medication Charge,892.17
12666,104,Hospital Stay,1852.82
12667,240,Hospital Stay,1313.05
12668,137,Ultrasound,1734.35
12669,382,Blood Test,532.90
12670,436,X-Ray,1811.69
12671,101,Medication Charge,1257.70
12672,136,MRI Scan,704.56
12673,76,Blood Test,1431.99
12674,389,Medication Charge,603.17
12675,418,MRI Scan,154.08
12676,46,Blood Test,399.13
12677,251,Ultrasound,137.60
12678,412,Physical Examination,264.84
12679,448,Medication Charge,689.40
12680,201,Hospital Stay,1954.67
12681,135,Medication Charge,1768.25
12682,244,Medication Charge,1286.00
12683,104,Physical Examination,432.81
12684,121,Blood Test,882.88
12685,135,Hospital Stay,469.18
12686,165,CT Scan,1731.31
12687,191,Hospital Stay,1426.34
12688,243,Physical Examination,1200.58
12689,438,ECG,94.71
12690,414,ECG,1353.93
12691,394,X-Ray,849.29
12692,96,CT Scan,106.54
12693,207,Physical Examination,967.22
12694,222,CT Scan,167.90
12695,44,Physical Examination,1376.39
12696,62,X-Ray,1219.44
12697,123,Ultrasound,1848.76
12698,442,Consultation,1161.47
12699,66,Consultation,1009.37
12700,130,ECG,1216.53
12701,302,Physical Examination,1932.52
12702,492,MRI Scan,1414.77
12703,495,Consultation,1822.99
12704,128,CT Scan,851.89
12705,257,CT Scan,67.51
12706,470,Physical Examination,1568.08
12707,6,CT Scan,1178.62
12708,389,Blood Test,1274.54
12709,386,Ultrasound,1697.79
12710,187,MRI Scan,1778.57
12711,420,Ultrasound,571.29
12712,254,Blood Test,1932.95
12713,271,Consultation,1534.64
12714,349,Hospital Stay,910.67
12715,375,Hospital Stay,1048.97
12716,101,Blood Test,494.60
12717,265,ECG,951.76
12718,222,ECG,1336.87
12719,354,Blood Test,1742.55
12720,450,Hospital Stay,1259.37
12721,246,X-Ray,1052.44
12722,315,Blood Test,418.83
12723,444,CT Scan,1130.46
12724,420,Physical Examination,527.47
12725,340,Ultrasound,1617.00
12726,132,Consultation,1491.75
12727,43,Ultrasound,1010.27
12728,266,ECG,1504.92
12729,258,Hospital Stay,1898.92
12730,137,Blood Test,1124.11
12731,338,Medication Charge,1806.95
12732,381,Medication Charge,470.44
12733,103,X-Ray,1944.85
12734,18,CT Scan,1271.35
12735,191,Ultrasound,59.90
12736,366,ECG,351.30
12737,318,Medication Charge,1573.41
12738,64,ECG,359.96
12739,427,Blood Test,1802.92
12740,311,Medication Charge,1333.87
12741,206,Ultrasound,431.88
12742,11,Medication Charge,1653.92
12743,85,Consultation,748.52
12744,494,Ultrasound,737.62
12745,497,Blood Test,1958.02
12746,16,CT Scan,1214.62
12747,304,MRI Scan,1616.33
12748,141,Blood Test,1618.41
12749,350,CT Scan,456.54
12750,84,Blood Test,279.08
12751,444,Medication Charge,746.70
12752,48,Physical Examination,1953.96
12753,168,Blood Test,92.88
12754,66,Consultation,202.85
12755,486,Physical Examination,323.06
12756,20,Ultrasound,1869.90
12757,65,Blood Test,636.87
12758,448,MRI Scan,1574.44
12759,17,Medication Charge,513.15
12760,496,Blood Test,1823.61
12761,178,Hospital Stay,1084.84
12762,363,CT Scan,474.15
12763,265,ECG,914.76
12764,423,CT Scan,1220.01
12765,454,Consultation,1194.48
12766,270,X-Ray,578.25
12767,367,ECG,1294.27
12768,168,Consultation,1076.22
12769,54,ECG,1723.14
12770,275,X-Ray,997.74
12771,441,Consultation,1541.14
12772,446,X-Ray,901.35
12773,141,X-Ray,1194.42
12774,445,MRI Scan,1033.66
12775,95,ECG,762.00
12776,240,Ultrasound,1559.31
12777,402,Physical Examination,1339.70
12778,41,ECG,1815.26
12779,303,Blood Test,525.17
12780,480,Physical Examination,291.67
12781,217,Medication Charge,690.27
12782,156,Hospital Stay,1496.40
12783,233,Ultrasound,251.46
12784,410,ECG,79.04
12785,363,Hospital Stay,1049.37
12786,145,Medication Charge,1491.93
12787,454,ECG,1487.33
12788,262,Medication Charge,315.65
12789,131,Hospital Stay,844.08
12790,149,Blood Test,512.79
12791,171,Blood Test,915.06
12792,436,Ultrasound,1211.54
12793,185,ECG,1578.52
12794,308,Consultation,768.12
12795,171,Physical Examination,1046.02
12796,440,Blood Test,1040.19
12797,365,X-Ray,1344.89
12798,229,CT Scan,1563.13
12799,154,CT Scan,1546.90
12800,232,CT Scan,1870.85
12801,140,ECG,1170.13
12802,93,ECG,603.55
12803,363,MRI Scan,296.07
12804,264,CT Scan,339.35
12805,148,Medication Charge,1633.86
12806,128,CT Scan,1212.46
12807,316,Blood Test,83.20
12808,32,Hospital Stay,1754.62
12809,458,ECG,1219.70
12810,146,Physical Examination,1672.65
12811,292,Ultrasound,950.60
12812,136,MRI Scan,900.93
12813,68,Consultation,1371.60
12814,175,Ultrasound,1335.03
12815,251,MRI Scan,350.37
12816,187,Medication Charge,480.94
12817,462,Blood Test,1863.75
12818,398,CT Scan,890.31
12819,135,Medication Charge,1481.76
12820,11,Ultrasound,637.20
12821,401,X-Ray,1826.97
12822,79,CT Scan,337.67
12823,248,Ultrasound,752.87
12824,413,MRI Scan,1886.73
12825,419,ECG,1899.45
12826,356,Consultation,588.79
12827,255,Blood Test,158.97
12828,145,ECG,705.96
12829,124,Hospital Stay,738.72
12830,319,ECG,1781.07
12831,187,Ultrasound,1612.77
12832,491,MRI Scan,876.73
12833,286,Consultation,446.90
12834,407,CT Scan,1413.74
12835,441,Ultrasound,858.78
12836,28,Physical Examination,1649.73
12837,314,ECG,1529.32
12838,155,Medication Charge,228.73
12839,258,Ultrasound,1530.31
12840,27,Hospital Stay,441.80
12841,243,MRI Scan,772.59
12842,169,CT Scan,1140.35
12843,393,X-Ray,232.30
12844,368,Medication Charge,940.74
12845,119,Consultation,812.39
12846,197,Blood Test,1567.95
12847,316,Consultation,1747.16
12848,343,Ultrasound,120.29
12849,295,Physical Examination,1967.48
12850,280,ECG,1310.15
12851,13,MRI Scan,115.15
12852,191,Physical Examination,433.96
12853,41,MRI Scan,260.65
12854,431,Consultation,387.76
12855,83,Ultrasound,605.82
12856,17,Medication Charge,1430.92
12857,352,Consultation,1429.85
12858,482,Medication Charge,895.19
12859,256,Medication Charge,133.00
12860,466,Blood Test,1348.09
12861,456,Consultation,1109.52
12862,326,CT Scan,1061.58
12863,484,MRI Scan,1141.22
12864,315,Consultation,1080.02
12865,146,CT Scan,1063.48
12866,386,Ultrasound,1557.20
12867,222,Ultrasound,534.51
12868,452,Hospital Stay,1767.32
12869,412,X-Ray,1491.34
12870,279,Consultation,633.01
12871,359,MRI Scan,411.91
12872,96,Ultrasound,898.18
12873,247,Hospital Stay,340.35
12874,418,Ultrasound,648.56
12875,435,Blood Test,552.43
12876,332,Physical Examination,428.54
12877,351,X-Ray,1535.17
12878,307,Ultrasound,842.61
12879,227,Medication Charge,1580.55
12880,168,Physical Examination,231.20
12881,355,Physical Examination,975.02
12882,423,Hospital Stay,581.62
12883,291,X-Ray,656.65
12884,270,CT Scan,1344.32
12885,157,Hospital Stay,798.84
12886,313,Consultation,1966.38
12887,292,Medication Charge,1421.12
12888,128,MRI Scan,1630.23
12889,170,Ultrasound,836.58
12890,335,X-Ray,432.17
12891,143,Blood Test,1886.02
12892,321,Ultrasound,1594.87
12893,299,Blood Test,1701.44
12894,481,Medication Charge,1620.15
12895,138,Medication Charge,807.77
12896,215,Physical Examination,174.56
12897,460,MRI Scan,1339.51
12898,276,X-Ray,1687.58
12899,296,X-Ray,523.84
12900,396,X-Ray,569.26
12901,287,CT Scan,317.87
12902,463,Blood Test,491.79
12903,107,Consultation,997.64
12904,286,Hospital Stay,153.81
12905,199,MRI Scan,447.32
12906,212,CT Scan,1843.84
12907,362,Physical Examination,1929.14
12908,254,Physical Examination,526.98
12909,476,Hospital Stay,1585.09
12910,168,Medication Charge,800.83
12911,410,ECG,1367.77
12912,231,Ultrasound,1320.87
12913,342,ECG,1660.07
12914,236,Physical Examination,801.48
12915,347,Blood Test,155.52
12916,181,ECG,180.85
12917,377,X-Ray,1837.30
12918,327,CT Scan,1320.73
12919,134,Hospital Stay,1884.25
12920,136,Consultation,1937.82
12921,469,Consultation,372.94
12922,19,ECG,851.62
12923,131,Ultrasound,742.51
12924,452,Hospital Stay,1609.29
12925,91,Blood Test,169.83
12926,78,MRI Scan,1962.34
12927,262,Ultrasound,914.00
12928,234,MRI Scan,1737.64
12929,71,Blood Test,536.64
12930,43,Medication Charge,230.74
12931,498,Physical Examination,727.82
12932,484,Blood Test,1618.71
12933,210,ECG,1273.33
12934,121,Consultation,667.37
12935,437,Physical Examination,673.03
12936,279,MRI Scan,1270.52
12937,97,X-Ray,1674.26
12938,364,Medication Charge,1026.37
12939,476,CT Scan,1803.13
12940,211,Consultation,413.03
12941,251,Medication Charge,1399.09
